팀명,1,2,3,4,5,6,7,8,9,10,11,12,R,H,E
KIA,0,0,1,0,0,0,0,0,0,,,,1,7,0
SK,0,1,0,0,0,0,0,0,0,,,,1,7,1
NC,2,0,6,0,0,0,0,0,-,,,,8,11,0
NC,0,0,0,0,1,0,0,0,0,,,,1,6,1
삼성,0,0,1,0,1,0,1,0,-,,,,3,6,0
두산,0,0,2,0,0,0,2,0,2,,,,6,15,0
kt,0,0,0,3,0,0,0,0,2,,,,5,7,1
SK,0,0,4,2,0,3,0,1,0,,,,0,10,15
KIA,0,6,0,1,0,0,1,0,2,,,,1,11,15
넥센,1,1,0,0,2,2,0,0,0,,,,6,10,0
LG,0,0,0,0,0,0,0,0,0,,,,0,5,1
한화,0,0,0,0,0,0,2,1,5,,,,8,12,2
롯데,2,3,0,0,0,3,0,1,-,,,,9,13,1
NC,0,0,0,0,0,0,0,1,0,,,,1,6,0
삼성,0,2,0,0,3,0,0,0,-,,,,5,8,0
두산,0,1,1,3,0,0,1,0,1,,,,7,13,0
kt,0,0,0,2,0,0,0,1,0,,,,3,10,0
SK,0,0,0,2,2,3,0,0,0,,,,0,0,7
KIA,2,0,0,0,4,1,0,0,0,,,,0,1,8
넥센,0,0,0,0,1,0,0,2,0,,,,3,5,0
LG,0,0,0,0,0,0,0,1,3,,,,4,6,0
한화,2,1,0,0,0,0,0,0,3,,,,6,13,0
롯데,1,0,0,1,0,0,0,1,0,,,,3,8,1
NC,1,3,0,0,0,0,3,0,0,,,,7,13,0
삼성,0,0,0,0,0,0,0,0,0,,,,0,3,0
두산,0,0,0,1,0,0,4,0,0,,,,5,8,0
kt,0,0,1,0,0,0,2,0,0,,,,3,7,1
SK,1,0,0,0,0,0,0,0,0,,,,1,3,0
KIA,0,0,4,1,1,0,0,3,-,,,,9,13,1
넥센,0,1,0,2,0,0,0,0,0,,,,3,7,0
LG,0,0,2,0,0,0,0,0,2,,,,4,11,1
KIA,0,1,0,0,1,0,0,1,0,,,,0,0,0
두산,0,0,0,1,0,0,0,1,1,,,,0,0,0
LG,0,3,0,0,0,0,0,0,0,,,,3,2,0
한화,1,0,1,0,1,0,0,1,-,,,,4,10,0
롯데,4,0,1,0,1,1,0,0,0,,,,7,14,1
SK,3,1,0,3,0,0,0,0,1,,,,8,6,0
NC,1,0,2,0,0,0,1,0,0,,,,1,5,7
kt,1,0,0,2,1,0,0,0,0,,,,0,4,8
삼성,3,3,0,0,0,3,0,0,0,,,,9,19,1
넥센,0,1,0,0,0,0,1,0,0,,,,2,10,0
KIA,0,1,1,0,0,0,0,0,0,,,,2,5,0
두산,0,0,0,0,1,0,0,0,0,,,,1,6,0
LG,0,0,1,7,0,0,0,0,4,,,,12,19,0
한화,0,1,0,1,0,0,0,0,0,,,,2,6,0
롯데,1,0,0,0,0,0,0,0,0,,,,1,8,0
SK,0,1,1,2,0,0,0,0,-,,,,4,7,0
NC,1,0,0,0,0,1,0,1,0,,,,3,8,1
kt,2,0,0,0,0,0,1,1,-,,,,4,9,1
삼성,0,0,0,0,0,0,1,0,0,,,,1,11,0
넥센,2,1,0,0,2,7,2,0,-,,,,14,15,0
KIA,0,1,0,0,0,0,2,0,1,,,,4,5,0
두산,1,0,4,0,1,0,0,0,-,,,,6,10,0
LG,2,1,0,0,1,1,0,0,4,,,,9,10,0
한화,0,0,0,2,0,0,0,0,1,,,,3,7,1
롯데,0,1,0,0,0,0,0,0,2,,,,3,4,0
SK,1,0,0,0,0,0,0,1,0,,,,2,6,0
NC,0,1,0,0,0,2,2,3,0,,,,8,13,1
kt,0,2,0,0,1,0,0,0,0,,,,3,9,0
삼성,0,0,0,1,0,1,0,2,0,,,,4,10,0
넥센,4,0,0,0,1,4,0,0,-,,,,9,18,1
한화,0,0,0,3,0,1,0,0,2,,,,6,10,0
NC,1,0,1,0,0,1,1,3,-,,,,7,14,0
kt,8,1,0,0,2,0,3,0,1,,,,15,19,1
KIA,0,1,0,2,2,0,0,0,2,,,,7,12,0
롯데,0,0,0,0,0,0,0,0,0,,,,0,2,0
LG,0,1,1,0,0,0,0,0,-,,,,2,13,0
두산,2,3,0,1,5,1,0,0,0,,,,12,19,0
삼성,0,2,0,0,0,0,2,0,1,,,,5,15,2
SK,0,0,0,0,0,0,0,0,0,,,,0,3,0
넥센,0,2,0,0,0,1,0,0,-,,,,3,9,0
한화,0,0,0,1,0,2,1,0,2,,,,6,9,0
NC,0,0,0,0,0,0,1,0,1,,,,2,8,0
롯데,0,0,1,0,0,1,0,0,0,,,,2,4,13
LG,1,1,0,0,0,0,0,0,0,,,,3,5,9
두산,2,0,0,0,0,0,0,1,2,,,,5,11,1
삼성,0,0,1,1,0,0,0,0,0,,,,2,11,1
SK,4,0,0,0,0,0,0,0,0,,,,4,11,1
넥센,1,0,0,0,0,2,0,2,-,,,,5,8,0
한화,0,2,0,0,0,0,0,0,0,,,,2,3,2
NC,0,5,1,1,0,3,0,0,-,,,,10,16,0
kt,0,0,0,0,0,3,0,0,0,,,,3,11,0
KIA,2,0,0,3,0,2,1,1,-,,,,9,12,0
롯데,0,0,0,1,0,0,2,2,1,,,,6,8,1
LG,1,0,0,4,0,1,1,2,-,,,,9,13,2
두산,3,2,7,1,0,0,1,0,0,,,,14,17,0
삼성,0,0,3,0,1,0,0,0,0,,,,4,13,0
SK,0,0,0,1,1,0,0,1,0,,,,3,11,0
넥센,1,3,0,0,1,4,2,0,-,,,,11,13,1
KIA,0,0,0,0,0,3,0,0,0,,,,3,9,1
한화,3,1,0,1,0,1,0,1,-,,,,7,15,0
두산,3,3,4,0,0,1,0,0,0,,,,11,16,2
LG,3,0,0,0,0,0,0,0,1,,,,4,9,1
SK,2,0,0,2,0,0,2,0,0,,,,6,13,0
kt,0,2,0,0,0,2,0,0,1,,,,5,11,1
삼성,0,0,0,2,2,0,0,0,0,,,,4,9,1
NC,0,0,1,0,0,0,0,2,0,,,,3,7,1
넥센,5,0,0,2,0,1,0,0,0,,,,8,11,1
롯데,0,0,4,6,0,0,0,0,-,,,,10,14,0
KIA,1,0,1,0,3,1,0,0,1,,,,7,10,0
한화,1,0,0,0,0,0,0,0,0,,,,1,9,0
두산,0,0,0,0,0,0,0,1,1,,,,2,6,0
LG,0,0,0,0,0,0,0,1,0,,,,1,5,1
SK,1,1,0,0,0,0,0,1,0,,,,3,11,1
kt,0,0,0,1,0,0,3,0,-,,,,4,8,0
삼성,0,0,3,0,0,4,0,0,2,,,,9,13,1
NC,0,2,0,0,1,0,0,0,0,,,,3,7,0
넥센,1,0,0,0,0,0,0,2,0,,,,1,4,11
롯데,1,1,0,0,1,0,0,0,0,,,,2,5,9
두산,0,1,3,0,3,0,0,2,1,,,,10,14,0
LG,0,2,0,0,1,0,0,0,0,,,,3,7,0
SK,1,0,1,0,0,0,0,1,0,,,,3,9,2
kt,1,0,2,1,0,0,2,0,-,,,,6,9,0
삼성,0,0,0,0,0,0,0,1,0,,,,1,7,1
NC,0,0,3,0,1,0,0,0,-,,,,4,9,0
넥센,1,0,0,3,0,0,0,0,0,,,,4,8,1
롯데,0,2,0,1,0,2,1,0,-,,,,6,13,0
한화,1,0,0,0,0,0,0,0,0,,,,1,6,0
두산,2,0,6,0,0,0,0,0,-,,,,8,11,0
kt,0,0,0,0,2,0,0,2,0,,,,4,12,0
롯데,1,0,1,1,0,0,0,2,-,,,,5,10,0
LG,0,1,3,1,0,2,0,2,1,,,,10,12,1
삼성,0,0,1,2,1,2,0,0,2,,,,8,13,0
NC,0,0,0,0,0,0,0,0,0,,,,0,5,0
SK,2,0,0,0,0,1,0,1,-,,,,4,8,0
넥센,2,0,0,3,0,0,0,0,0,,,,5,12,0
KIA,0,0,0,1,1,0,1,0,0,,,,3,13,0
한화,3,0,2,0,2,0,0,0,5,,,,12,21,1
두산,2,0,2,0,2,0,0,0,0,,,,6,9,0
kt,0,0,1,2,0,0,3,0,0,,,,6,10,2
롯데,4,0,0,1,0,0,0,2,-,,,,7,15,2
LG,2,2,0,0,0,0,0,0,0,,,,4,11,0
삼성,0,0,3,1,0,0,0,3,-,,,,7,11,0
NC,1,0,2,2,1,0,0,4,0,,,,10,14,0
SK,1,1,0,0,3,0,0,0,0,,,,5,9,2
넥센,0,0,0,1,0,0,0,0,0,,,,1,4,1
KIA,0,1,5,0,3,0,0,1,-,,,,10,11,0
롯데,1,1,0,0,0,0,0,0,0,,,,2,6,1
NC,0,1,0,0,0,0,0,0,2,,,,3,5,0
두산,0,0,0,3,3,0,0,1,0,,,,7,12,0
넥센,0,0,2,0,2,0,0,0,0,,,,4,8,0
SK,1,0,0,0,1,0,0,0,0,,,,2,9,0
LG,0,0,1,0,0,0,0,0,0,,,,1,10,0
KIA,0,1,2,0,1,2,0,0,2,,,,8,13,0
kt,0,0,2,2,2,1,0,0,2,,,,9,13,1
롯데,0,0,0,1,1,0,0,0,0,,,,0,3,5
NC,0,1,0,0,0,0,0,1,0,,,,0,1,3
두산,2,0,0,0,0,1,0,0,0,,,,3,8,0
넥센,1,2,0,0,0,1,2,0,-,,,,6,10,0
SK,0,1,1,0,0,0,0,0,0,,,,2,7,1
LG,0,0,1,0,0,0,5,0,-,,,,6,9,0
삼성,0,0,0,1,0,1,0,0,1,,,,3,7,0
한화,4,2,0,0,1,0,1,0,-,,,,8,11,0
한화,0,2,0,2,1,0,0,1,0,,,,6,10,0
넥센,0,0,0,0,0,0,1,0,0,,,,1,7,2
kt,0,0,0,1,0,0,1,0,1,,,,3,8,2
SK,0,3,0,0,1,0,0,4,-,,,,8,13,0
LG,6,0,2,0,0,2,0,0,0,,,,10,16,1
KIA,2,0,0,0,4,0,0,2,3,,,,11,17,1
롯데,3,2,0,0,0,0,0,0,2,,,,7,15,0
삼성,1,1,0,0,8,0,0,3,-,,,,13,13,1
NC,0,0,0,0,0,0,0,0,0,,,,0,7,0
두산,0,0,0,1,0,2,0,0,-,,,,3,7,0
한화,0,0,0,1,0,0,0,0,0,,,,1,8,1
넥센,1,0,0,0,4,0,3,1,-,,,,9,15,0
kt,2,1,0,3,1,0,1,1,2,,,,11,19,0
SK,0,0,0,2,0,1,0,0,0,,,,3,8,1
롯데,1,0,0,7,0,0,1,0,0,,,,9,11,0
삼성,0,1,3,0,1,0,0,1,1,,,,7,18,1
NC,0,0,0,0,0,0,0,1,0,,,,1,5,1
두산,0,0,0,0,0,0,0,0,2,,,,2,7,1
NC,0,0,1,0,0,0,0,0,1,,,,2,6,0
KIA,1,0,1,0,0,1,1,0,-,,,,4,9,0
두산,0,0,0,0,1,0,0,0,5,,,,6,8,1
롯데,4,0,0,3,0,0,0,1,-,,,,8,11,0
kt,0,0,0,0,0,1,0,0,0,,,,0,1,7
LG,0,0,0,0,0,1,0,0,0,,,,1,2,7
NC,0,1,0,0,0,1,0,1,0,,,,3,6,0
KIA,1,0,0,0,1,2,0,0,-,,,,4,7,1
두산,0,0,1,0,0,1,0,0,0,,,,2,8,1
롯데,0,0,0,1,0,2,1,0,-,,,,4,7,0
SK,0,0,3,0,0,1,0,0,1,,,,5,10,0
한화,3,0,1,0,0,1,2,1,-,,,,8,12,0
넥센,1,2,0,3,0,0,0,0,0,,,,6,11,1
삼성,0,2,1,2,0,0,0,0,0,,,,5,9,1
한화,0,0,1,0,0,0,0,0,0,,,,1,6,0
NC,0,0,0,0,1,0,0,2,-,,,,3,5,2
KIA,1,0,0,0,0,0,0,0,0,,,,1,8,1
두산,4,0,0,0,0,0,0,0,-,,,,4,8,0
LG,0,0,0,0,0,1,0,0,0,,,,1,6,0
SK,1,3,0,0,2,0,0,0,-,,,,6,11,1
롯데,0,0,2,0,0,0,0,3,0,,,,5,10,0
넥센,0,0,0,3,0,0,0,0,0,,,,3,8,1
삼성,0,0,2,0,2,0,2,0,0,,,,6,11,0
kt,1,0,0,0,0,1,0,0,2,,,,4,8,2
한화,0,0,3,0,2,2,0,5,2,,,,14,19,1
NC,0,0,3,2,0,0,0,4,0,,,,9,12,3
KIA,0,1,0,0,0,0,0,0,0,,,,1,6,1
두산,0,1,1,0,0,0,0,0,-,,,,2,7,0
LG,0,0,0,0,2,0,0,0,0,,,,2,9,1
SK,0,2,0,3,0,0,1,2,-,,,,8,13,2
롯데,0,0,0,0,0,2,0,0,2,,,,0,0,4
넥센,0,1,0,0,0,3,0,0,0,,,,0,0,1
삼성,0,0,1,0,0,0,0,0,0,,,,4,5,9
kt,0,0,0,1,0,0,0,0,0,,,,0,1,3
롯데,0,0,0,0,0,0,0,0,0,,,,0,6,0
한화,1,0,0,0,0,0,1,0,-,,,,2,5,0
NC,0,0,0,0,0,0,2,0,1,,,,3,8,1
넥센,3,0,1,0,0,0,0,0,-,,,,4,8,1
두산,1,2,6,0,0,0,0,1,0,,,,10,15,0
kt,0,0,0,0,0,3,0,1,0,,,,4,9,0
SK,4,0,7,0,0,1,1,0,0,,,,13,20,0
KIA,0,0,0,0,0,0,0,1,0,,,,1,5,0
삼성,3,0,1,0,0,0,0,0,0,,,,4,10,3
LG,0,1,0,0,2,0,2,1,-,,,,6,11,0
롯데,0,0,1,0,0,0,0,2,1,,,,4,8,2
한화,2,0,0,0,0,0,0,1,0,,,,3,10,0
NC,4,0,0,0,0,0,0,0,0,,,,4,10,0
넥센,2,0,1,0,0,0,0,0,0,,,,3,9,0
두산,0,1,0,0,0,0,,,,,,,,,
kt,2,0,0,0,0,-,,,,,,,,,
한화,2,0,1,0,0,0,0,0,0,,,,3,7,0
kt,0,0,0,0,0,2,0,0,0,,,,2,7,0
롯데,0,0,0,2,1,1,1,0,2,,,,7,13,1
KIA,0,0,0,0,0,0,1,0,2,,,,3,6,1
NC,1,0,0,0,0,0,1,0,1,,,,1,4,9
LG,0,0,0,0,2,0,1,0,0,,,,0,3,8
두산,0,1,0,1,0,0,3,0,5,,,,10,15,1
SK,3,0,1,2,0,0,0,0,0,,,,6,13,1
삼성,0,2,2,0,0,1,0,0,0,,,,5,15,1
넥센,0,0,3,0,1,2,2,3,-,,,,11,14,1
한화,2,1,0,5,0,1,0,0,0,,,,0,1,10
kt,4,3,0,0,0,0,0,2,0,,,,0,0,9
롯데,0,0,2,0,0,3,0,2,0,,,,7,11,1
KIA,1,0,1,0,0,0,0,3,0,,,,5,8,0
NC,1,0,0,1,0,0,0,0,1,,,,3,5,1
LG,0,0,0,2,7,0,0,0,-,,,,9,15,0
두산,0,1,1,0,0,0,0,0,2,,,,4,10,0
SK,1,0,0,0,0,0,0,0,0,,,,1,5,0
삼성,0,0,0,0,0,0,0,1,0,,,,1,8,2
넥센,1,0,1,0,0,1,2,0,-,,,,5,13,0
kt,0,0,0,0,0,0,0,0,1,,,,1,4,2
NC,0,0,3,2,2,0,0,0,-,,,,7,9,2
LG,0,0,0,0,0,0,0,0,0,,,,0,3,3
롯데,0,1,0,1,2,0,3,4,-,,,,11,15,0
SK,4,0,0,1,0,0,0,2,2,,,,9,9,0
삼성,1,0,3,0,0,0,2,1,0,,,,7,15,0
넥센,0,1,1,0,0,0,3,0,0,,,,5,8,0
두산,0,1,0,1,0,0,3,1,-,,,,6,10,0
KIA,0,2,0,0,1,0,0,0,0,,,,3,7,1
한화,1,0,0,0,2,0,0,3,-,,,,6,10,1
kt,0,0,4,0,0,0,0,1,0,,,,5,13,0
NC,4,1,0,0,0,0,0,0,2,,,,7,11,0
LG,0,2,0,0,0,0,0,0,0,,,,2,6,2
롯데,0,2,0,1,2,0,3,0,-,,,,8,9,0
SK,0,1,0,2,1,2,1,0,0,,,,7,14,3
삼성,0,1,0,0,0,0,2,0,2,,,,5,7,0
kt,0,0,0,0,0,0,1,5,9,,,,15,19,3
LG,0,1,0,0,2,0,0,4,0,,,,7,7,2
SK,1,2,0,0,0,0,4,0,0,,,,7,13,0
KIA,0,0,1,0,0,0,3,0,0,,,,4,6,2
두산,1,0,0,3,4,0,0,0,0,,,,8,12,0
롯데,0,0,1,0,0,0,0,1,1,,,,3,8,1
한화,0,0,0,0,1,1,0,0,0,,,,2,8,0
LG,0,0,0,0,0,0,0,1,0,,,,1,5,0
SK,0,0,2,0,0,2,0,0,0,,,,4,11,0
KIA,0,0,0,0,0,3,0,0,0,,,,3,8,0
두산,0,0,0,0,0,0,2,0,1,,,,3,7,0
NC,1,0,0,0,1,0,0,0,0,,,,2,9,0
LG,0,0,0,1,0,0,0,2,1,,,,4,8,0
삼성,4,0,0,0,2,1,0,1,-,,,,8,15,0
넥센,1,0,0,2,0,1,0,0,1,,,,5,13,0
kt,1,0,0,0,2,0,0,0,0,,,,3,6,1
LG,0,0,0,0,2,2,1,0,3,,,,8,14,2
삼성,0,0,0,0,0,1,2,0,1,,,,4,11,1
롯데,0,0,0,1,0,1,0,0,0,,,,2,11,0
한화,0,0,0,0,0,0,0,0,0,,,,0,2,0
두산,0,0,2,1,2,0,1,0,0,,,,6,12,0
KIA,0,0,0,0,0,0,0,0,0,,,,0,6,0
kt,1,0,0,0,0,2,0,0,0,,,,3,7,1
KIA,0,1,0,2,0,2,1,2,-,,,,8,14,0
LG,3,0,0,0,5,2,0,1,0,,,,11,16,1
NC,3,0,2,0,1,0,1,0,2,,,,9,13,0
삼성,0,3,1,0,0,0,1,2,0,,,,0,7,12
한화,0,0,4,0,0,1,2,0,0,,,,1,8,12
넥센,0,0,1,0,0,1,0,0,0,,,,2,9,1
롯데,0,1,3,0,0,2,0,1,-,,,,7,11,0
한화,0,0,0,0,0,1,0,0,4,,,,5,12,0
KIA,0,0,0,0,0,0,0,0,0,,,,0,7,0
kt,0,0,2,0,1,1,0,0,0,,,,4,11,1
두산,0,0,0,3,2,0,0,1,-,,,,6,11,1
LG,0,1,0,0,0,0,0,0,2,,,,3,5,1
NC,0,0,0,0,0,1,0,0,3,,,,4,6,0
한화,1,0,3,2,1,0,0,0,1,,,,8,10,1
롯데,1,4,0,0,0,6,0,0,-,,,,11,14,0
LG,0,0,0,0,0,0,0,0,0,,,,0,5,0
KIA,0,0,2,3,0,1,0,0,-,,,,6,10,0
NC,0,1,0,1,2,0,1,1,5,,,,11,16,0
삼성,0,1,0,0,0,0,0,0,0,,,,1,5,2
두산,0,0,0,0,1,0,0,1,0,,,,2,9,0
kt,3,0,0,0,0,0,0,0,-,,,,3,5,0
KIA,0,0,0,1,0,0,2,3,1,,,,7,7,3
한화,0,4,0,0,0,0,0,0,0,,,,4,8,1
LG,0,4,0,2,0,1,0,4,4,,,,15,18,0
kt,1,1,0,0,2,0,1,1,0,,,,6,12,1
KIA,0,2,0,2,1,2,0,0,0,,,,7,16,0
한화,0,1,0,0,0,0,1,0,0,,,,2,8,1
롯데,0,0,0,5,0,2,0,0,0,,,,7,15,1
SK,0,0,0,0,0,1,0,1,0,,,,2,6,1
두산,0,0,0,0,3,0,2,0,0,,,,5,12,0
LG,0,0,0,0,1,0,0,2,0,,,,3,5,0
넥센,0,0,3,0,0,0,0,1,0,,,,4,13,1
NC,1,0,2,0,5,0,0,0,-,,,,8,12,1
SK,1,0,3,0,0,0,0,0,0,,,,4,6,0
한화,0,0,0,1,0,0,0,0,0,,,,1,8,2
삼성,0,0,1,1,0,0,0,1,0,,,,3,5,0
LG,0,0,1,2,0,0,0,0,1,,,,4,9,1
넥센,0,0,0,0,0,0,1,1,2,,,,4,9,2
NC,0,2,8,0,0,1,0,0,-,,,,11,15,0
KIA,0,1,0,0,0,0,0,1,0,,,,2,6,1
kt,0,3,0,2,0,3,12,0,-,,,,20,25,0
두산,1,0,0,2,1,0,0,0,2,,,,6,10,0
한화,0,0,0,0,2,0,1,0,1,,,,4,9,0
삼성,1,3,0,0,0,5,0,0,1,,,,10,10,0
LG,0,0,0,2,0,1,0,0,0,,,,3,10,0
KIA,0,0,0,3,0,2,0,0,0,,,,5,8,4
kt,0,0,0,2,0,0,0,1,0,,,,3,9,1
KIA,0,0,2,3,2,0,0,0,3,,,,10,13,0
kt,0,0,1,0,0,1,0,0,0,,,,2,12,0
LG,0,0,0,0,0,0,2,0,0,,,,2,6,1
롯데,0,0,0,0,2,0,2,0,-,,,,4,6,0
NC,5,0,1,0,0,2,0,0,0,,,,0,0,0
한화,4,0,0,0,0,3,1,0,0,,,,0,0,0
SK,0,0,0,0,0,0,3,0,0,,,,3,8,0
두산,0,0,1,1,0,0,0,0,0,,,,2,6,2
넥센,0,1,0,2,3,0,0,0,3,,,,9,15,2
삼성,2,0,1,3,4,0,0,0,-,,,,10,12,1
NC,1,0,0,1,0,0,0,0,0,,,,0,7,9
롯데,0,0,0,1,0,0,0,1,0,,,,0,0,2
NC,0,0,0,0,0,0,0,0,0,,,,0,7,1
롯데,0,1,0,0,0,0,0,0,-,,,,1,3,1
롯데,0,2,0,0,2,0,0,2,0,,,,6,12,0
NC,3,0,2,0,5,2,0,1,-,,,,13,13,2
NC,0,0,0,0,7,0,0,2,0,,,,9,15,0
롯데,0,0,0,0,0,0,0,0,0,,,,0,8,1
NC,0,0,2,0,4,0,0,7,0,,,,13,17,0
두산,0,1,0,3,1,0,0,0,0,,,,5,9,2
NC,0,3,1,0,2,0,1,0,0,,,,7,11,1
두산,1,0,3,0,0,8,3,2,-,,,,17,15,1
두산,0,5,1,1,0,7,0,0,0,,,,14,13,0
NC,0,2,1,0,0,0,0,0,0,,,,3,9,1
두산,0,0,3,1,0,3,1,4,2,,,,14,17,0
NC,1,0,0,0,3,0,1,0,0,,,,5,12,0
두산,0,0,0,1,4,0,0,0,0,,,,,,
KIA,0,0,0,0,3,0,0,0,0,,,,,,
두산,0,0,0,0,0,0,0,0,0,,,,,,
kIA,0,0,0,0,0,0,0,1,-,,,,,,
KIA,0,0,1,2,1,0,0,0,2,,,,,,
두산,0,0,0,1,0,0,1,1,0,,,,,,
KIA,2,0,0,0,0,0,2,0,1,,,,,,
두산,0,0,0,0,0,0,0,1,0,,,,,,
KIA,0,0,5,0,0,2,0,0,0,,,,,,
두산,0,0,0,0,0,0,6,0,0,,,,,,
